,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius
688,opti_keywords-193,True,True,True,True,False,4,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:47:52,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.48002717676108,0.5004797414980482,1.8466646422525357,1.0,1.0,0.0,0.27224375732443884,0.38390257331865846,1.3714861188528844,0.459307969689643,0.484466903369827,1.9045476177482374,
691,opti_keywords_gcn-192,True,True,True,True,False,10,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:06:27,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6066975422402555,0.6061949511257748,1.4292665826789825,0.7981208226183324,0.7972069341435543,0.7257116423010173,0.6357766640530401,0.6525728027803441,1.1490235862318738,0.5684817804149742,0.5735676945439532,1.5303043400079082,
692,opti_keywords-380,True,True,True,True,False,7,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:28:50,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5184264653914511,0.5371929345184389,1.6496755363527813,0.9489775566155417,0.9489075700138021,0.17071727100405365,0.6415776832924335,0.6167965247862438,1.0517700024363918,0.5004249049179075,0.5241237108593212,1.6948472008874527,2.0
693,opti_keywords-317,True,True,True,True,False,6,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:53:11,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.514520611891872,0.5067397671558687,1.7475858509897806,0.911514465329816,0.905706505299446,0.31833964216555977,0.6391203443375489,0.6619735461335192,0.9596794181423371,0.479561332814647,0.48121303504638063,1.841013582681996,2.0
694,opti_keywords_gcn-15,True,True,True,True,False,1,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:02:20,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5364384794661438,0.5207591872998074,1.6046590033224368,0.6862198802732665,0.6555928560873063,1.1464053791244857,0.5513777397655861,0.5271688410253446,1.483985932542062,0.46156286984956746,0.46060328379337956,1.8045138446536528,
695,opti_keywords-550,True,True,True,True,False,10,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:08:03,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.4994080422248349,0.5119574795401554,1.7908961386427453,0.9600810686883671,0.9587618099549381,0.13422333491879623,0.5186385737439222,0.5520535118331276,1.0528770856439769,0.4780157585776163,0.4921887694317795,1.8547449290733062,
696,opti_keywords-404,True,True,True,True,False,7,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:41:24,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5599556770263564,0.5788997313987413,1.4964714909729673,0.830920079618536,0.8427897359730445,0.5428314828089391,0.3223580930269512,0.4693995974995816,1.6756940662356161,0.524530685678569,0.5485203787257358,1.6005151606584311,2.0
698,opti_keywords_lr-0,True,True,True,True,False,1,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 10:42:12,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.38074523263467935,0.41104117855717115,2.0146793193618215,0.8490539672741876,0.8389075446099988,0.5159392114739654,0.49682183332882535,0.493125599287025,1.1277611277193778,0.3436902258324698,0.3830032916664792,2.1136450010516823,
699,opti_keywords-370,True,True,True,True,False,7,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:25:46,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5553521453696305,0.5274957948134434,1.723708833111424,1.0,1.0,0.0,0.6536653317081664,0.7050558113907165,0.6695573045265237,0.536966597021402,0.5133933650498348,1.7714908309283333,
704,opti_keywords_gcn-71,True,True,True,True,False,4,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:23:09,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6384676642636027,0.6210427995829289,1.3799233031588605,0.8448912994944117,0.8268788543875142,0.619494036550615,0.517884153043407,0.5425864024355973,1.4577688988122923,0.6103720599428277,0.5979992211697919,1.4614929809354504,
705,opti_keywords-164,True,True,True,True,False,3,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:27:00,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5632633559014796,0.5771526905733839,1.4951554967397076,0.8425608494692808,0.8498167519732681,0.5300346910263856,0.5254462982129726,0.5772487319125975,1.2794414463090704,0.5216269547793924,0.5323207045644592,1.6384879458953807,2.0
706,opti_keywords-503,True,True,True,True,False,9,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:41:01,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5679720346304572,0.5483688650054618,1.625052496389181,0.9881134157350958,0.9881242089798868,0.041454800303108996,0.7682928382348928,0.7893977478456,0.6097724109701348,0.5275760778261319,0.5108280879227989,1.751583115496787,2.0
707,opti_keywords-70,True,True,True,True,False,2,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:34:29,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5346620787753522,0.5202139561392857,1.7627849933437383,0.9771256563571514,0.9788992053498375,0.071397883390933,0.616988772763646,0.6350101450353518,0.7831246875235776,0.522176295781974,0.5154409219847004,1.7791221388043006,
708,opti_keywords_gcn-9,True,True,True,True,False,1,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:01:04,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5536858961984437,0.5530525966208333,1.6143657029931178,0.976869303950386,0.9747350530489534,0.08579322690522773,0.7305811533510073,0.7276063054999875,0.7709877989514138,0.49370383312429034,0.5089324497811284,1.7740783704929013,
710,opti_keywords_gcn-115,True,True,True,True,False,6,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:39:34,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6925520552922574,0.6745559215333568,1.169906661518103,0.7697403587317705,0.7642736017480375,0.826872163334039,0.7050740464977708,0.6838144109062274,1.0640569690171167,0.650519141798987,0.6389840395209013,1.3052694486294376,
711,opti_keywords_gcn-80,True,True,True,True,False,5,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:27:49,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4487479371459459,0.458768049805585,1.8683416393700802,0.8756536780296331,0.8829427490480519,0.3634138676148475,0.43774574049803405,0.46926020674227203,1.2091736684204926,0.4296075783879973,0.445600387851994,1.900039716482881,
713,opti_keywords-122,True,True,True,True,False,3,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:03:24,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.41824675400986944,0.4624944488468916,1.868215997782735,0.9278878475650145,0.9320012842273979,0.210035582737071,0.531057151945711,0.5279355040368408,1.012041436390078,0.3979890780913624,0.43812109068828975,1.9312482874829715,2.0
714,opti_keywords-227,True,True,True,True,False,4,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:03:52,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6344656559249005,0.6449578818134835,1.2639183878785825,0.7532211137448516,0.7771947976860439,0.7829009154695679,0.6233321192748592,0.6590321303840938,1.170437053791268,0.5762549372773577,0.5903456511790791,1.451179623912104,2.0
716,opti_keywords-191,True,True,True,True,False,4,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:44:41,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4158931551579681,0.4535721031402062,1.897505231495003,0.7642675085840587,0.7928459635176877,0.6587314699167766,0.44367597475577075,0.49055771894929,1.1268685383568449,0.39841064202791304,0.4383372459525588,1.9478937133685492,2.0
717,opti_keywords-313,True,True,True,True,False,6,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:53:01,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5245865031452974,0.5217042769290136,1.7622034877653472,0.971346960635544,0.9760020891183115,0.07698810742291506,0.5944841070000296,0.5704837937114016,0.9655191206195957,0.508436907957147,0.509321264346792,1.8140731468363416,
718,opti_keywords_lr2-45,True,True,True,True,False,3,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 12:09:19,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.43564935306536395,0.4487352874851171,1.8164417604482355,0.6965547382002143,0.7282122760690782,0.8572897580908521,0.5903152527791246,0.7060266648254652,0.7974126920144906,0.429003684567472,0.4393415560773345,1.8409968061404056,
719,opti_keywords-76,True,True,True,True,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:39:18,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6144489188278894,0.5759415773604244,1.5485911797170608,0.9912733024135595,0.9885896635904479,0.04002146769851045,0.506166336705596,0.5641907719255652,1.2994225711675194,0.5912609472966909,0.5677825483838995,1.5757736609480766,
720,opti_keywords_gcn-123,True,True,True,True,False,7,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:42:35,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4798126491166617,0.4629767860413973,1.8307535587248387,0.8318405715907189,0.7664321856983719,0.7089063718321098,0.37016617689126985,0.47043710134900285,1.2267046642621962,0.4620378425840589,0.45405111774752255,1.8602098014302353,
723,opti_keywords-427,True,True,True,True,False,8,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:57:16,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5377519137620169,0.5207265504704914,1.7526226473052964,1.0,1.0,0.0,0.4222222222222222,0.4237052713144374,1.311446828667608,0.5082934842307407,0.4973145083517447,1.83045714010566,
725,opti_keywords-437,True,True,True,True,False,8,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:02:47,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5712081570442491,0.5565717197274165,1.5797051693111384,0.9893976019874854,0.9889828196844631,0.03794537833601552,0.47197083681915203,0.5454463831530073,1.268673727848347,0.5368189779510855,0.534459393866624,1.6500291101262639,2.0
728,opti_keywords_gcn-145,True,True,True,True,False,8,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:49:30,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5719462103919303,0.5548553172242686,1.5641697172431297,0.9210735480427438,0.9164819664133549,0.28312460865508493,0.5506337545676004,0.6064511761395333,1.0969302469107425,0.535956927624813,0.5235563459017422,1.668612275121327,
730,opti_keywords-187,True,True,True,True,False,4,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:43:33,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.48002717676108,0.5004797414980482,1.8466646422525357,1.0,1.0,0.0,0.27224375732443884,0.38390257331865846,1.3714861188528844,0.459307969689643,0.484466903369827,1.9045476177482374,
732,opti_keywords-499,True,True,True,True,False,9,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:38:39,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5958615468760139,0.5900136202293341,1.5069864098138854,1.0,1.0,0.0,0.8086561026608969,0.8165856015712879,0.5411078883951825,0.5678603437979458,0.56249436919426,1.602239205625343,
735,opti_keywords_gcn-151,True,True,True,True,False,8,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:51:06,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6134461989567415,0.5776250945627817,1.4888288959170883,0.842356562479403,0.8071153234274564,0.6711199006808788,0.5111105261376584,0.5776963041806653,1.3721647372555474,0.5550543613708676,0.5342962494331042,1.6349434277734207,
740,opti_keywords_gcn-198,True,True,True,True,False,10,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:08:49,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6645349746072523,0.65551897186726,1.243658163797051,0.8100661494365693,0.7949964526830244,0.7367466919995622,0.5801716917399247,0.6213087277220097,1.326402417702333,0.6034800878794101,0.6031705876747337,1.4172978965384133,
741,opti_keywords_gcn-55,True,True,True,True,False,3,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:17:18,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6520661393911558,0.6326265961298164,1.3258189915392915,0.8020309812833142,0.7673394763309089,0.8348342498917933,0.6819174298603444,0.6909400439423697,1.0789470641986094,0.5769249237532614,0.5689719159925077,1.5426476950335672,
743,opti_keywords-496,True,True,True,True,False,9,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:40:12,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5700001628637111,0.5836033891333146,1.5248066436512988,0.972037386594115,0.9746630448909136,0.08860157046050166,0.7421017035864264,0.7709887306861603,0.6755893386687113,0.5304814116593978,0.5460744755577731,1.651563530504018,
744,opti_keywords_gcn-109,True,True,True,True,False,6,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:37:45,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.48200767887476736,0.45908174457183704,1.8274131757497418,0.8016883101802652,0.7802968318875148,0.7102097157179692,0.5832111804504457,0.5834885757825049,1.174190131741113,0.45748496416266,0.4369481510262891,1.910825291097386,
745,opti_keywords_lr-36,True,True,True,True,False,1,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 11:00:12,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4147975980630054,0.42381876489967,1.9847618706184869,0.8038208970735075,0.8123433678420966,0.5930898910508198,0.5216833667334669,0.55136523601022,0.9961574942006717,0.3873154021599604,0.41378139558928073,2.027125406779116,
746,opti_keywords-88,True,True,True,True,False,2,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:46:09,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6483567524821483,0.6201458116211107,1.3966304050148968,0.9545293125759153,0.951847369825393,0.16889413808326115,0.6547458155733444,0.7239138120423754,0.8179801115803591,0.6215890883254782,0.6029716584073352,1.459549714288721,
748,opti_keywords-31,True,True,True,True,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:10:40,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6707151373317229,0.6487788448263231,1.2918413799992141,0.9733930261077588,0.956387742639747,0.1522863333533211,0.629428870231437,0.6739561858241784,1.0640303163755829,0.6054735293128855,0.5968321225461672,1.485565181257856,
749,opti_keywords-554,True,True,True,True,False,10,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:10:02,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.46140566432806185,0.4899763332504867,1.7779377473884446,1.0,1.0,0.0,0.44811320754716977,0.5099870208189435,1.1451331280990495,0.4433758057713878,0.4753578279117536,1.806173875316159,2.0
750,opti_keywords_gcn-13,True,True,True,True,False,1,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:01:48,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6017348377592697,0.5936436501397946,1.4705836099746117,0.8762590195307219,0.8629981533717512,0.4775848039908288,0.6517300377030233,0.6700398350843731,1.0529135006808312,0.5430646366492368,0.5481298940566066,1.632837950954925,
751,opti_keywords-580,True,True,True,True,False,10,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:25:17,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6686884450549985,0.640311160642914,1.3226145463486696,0.9284112836890563,0.9053969747618522,0.33866925354924904,0.7227998093668235,0.7320321069933546,0.9001351520346792,0.6269373280215644,0.6057058356135742,1.4417940673186473,
753,opti_keywords-461,True,True,True,True,False,8,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:15:34,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6171497518713293,0.6090775675157531,1.397530122033562,0.91359960902208,0.9134622352794161,0.30579728491574265,0.44132756246992627,0.5134581084526091,1.5782343611569538,0.5536230262475504,0.5605548479864362,1.560762388675649,2.0
754,opti_keywords_gcn-67,True,True,True,True,False,4,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:22:06,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5578125109930762,0.5522444041296216,1.6405688723372824,0.9681011366267154,0.9647484163601036,0.12362770934151923,0.6718562707812896,0.7083465325140512,0.8329834381400634,0.5261874776382108,0.5258124925467702,1.736063394247117,
757,opti_keywords_gcn-132,True,True,True,True,False,7,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:45:40,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5255110786999859,0.5286329193976863,1.6454600647781408,0.736582607054118,0.7238928447736449,0.9404400202250973,0.37223343611850335,0.46994166340767995,1.7117213794203427,0.49753311266586453,0.5048198606616655,1.7269702812275214,
758,opti_keywords-340,True,True,True,True,False,6,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:08:07,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6916973072389838,0.6565107372812383,1.2510396294287789,0.9595425323205956,0.9476957629749162,0.18442980617178906,0.6693168102537493,0.6425424802311366,1.120710244898694,0.6462723787121776,0.61993813894914,1.3889578080888807,
759,opti_keywords-85,True,True,True,True,False,2,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:43:09,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.621714700333251,0.5851217907747261,1.5151338666824778,0.9816706446928413,0.9768603100744576,0.08106564579943498,0.5312015757051983,0.5958484845535018,1.2036806070465444,0.600585605776503,0.5750591815342905,1.549461470271376,
760,opti_keywords_gcn-100,True,True,True,True,False,6,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:34:49,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4686575587515811,0.44830770746533904,1.9177754589785974,0.8464041987924111,0.816411822072436,0.575249449759569,0.43345279457226493,0.46890740253166224,1.2017822762097468,0.4505593258141652,0.43570610496527024,1.96960131269478,
761,opti_keywords-329,True,True,True,True,False,6,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:01:50,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5173531827785112,0.5193887004582877,1.700984803196547,0.9396114251156256,0.942152433193174,0.19575989784205827,0.6466557609802772,0.6669675497565525,0.9478742932368491,0.4801058486862809,0.4927437450718933,1.797998948066187,2.0
763,opti_keywords-566,True,True,True,True,False,10,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:16:14,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5025648524287932,0.5299499612309085,1.6565875852479481,0.9739852705022426,0.9750186494041846,0.08643341084219047,0.4225115641596711,0.559947662846465,1.2933836727082895,0.4725116332354877,0.5084853134914732,1.7052255357080441,2.0
768,opti_keywords_lr2-27,True,True,True,True,False,2,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 11:57:56,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6678637317427818,0.6510154042359783,1.2582197597343732,0.735162442516264,0.7176047563549329,1.0066006597078196,0.6429074115049298,0.6221126163942335,1.2950953948117991,0.6354882900153592,0.6295133389512713,1.3325376668727786,
769,opti_keywords-166,True,True,True,True,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:30:19,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7519054137355189,0.7154124350480039,1.0400997925522169,0.940133770129627,0.9299379134361713,0.25362318127339023,0.7596693630812462,0.7541873346907046,0.8750163449914696,0.6628300099305711,0.6267636167357618,1.354200737442044,
771,opti_keywords-116,True,True,True,True,False,2,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:59:34,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.667732589861849,0.6531450504761602,1.2407660415982846,0.8020291903556114,0.7948254936117392,0.7265700472500418,0.5448372595499754,0.5322020224201449,1.5833222129725844,0.6165271520185617,0.6093156298374051,1.393400418863624,2.0
774,opti_keywords-200,True,True,True,True,False,4,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:50:48,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5319659409361748,0.5265261115862845,1.6934945550864104,0.9795964318432187,0.9763234437797745,0.08289034078232316,0.6858658019507963,0.633589906839395,1.0444433513898002,0.5009727063671788,0.49629863921645073,1.7956900705909788,2.0
